Date,Open,High,Low,Close,Volume
"Friday, November 28, 2014",119.27,119.4,118.05,118.93,24814400
"Monday, December 1, 2014",118.81,119.25,111.27,115.07,83814037
"Tuesday, December 2, 2014",113.5,115.75,112.75,114.63,59348940
"Wednesday, December 3, 2014",115.75,116.35,115.11,115.93,43063440
"Thursday, December 4, 2014",115.77,117.2,115.29,115.49,42155776
"Friday, December 5, 2014",115.99,116.08,114.64,115,38318895
"Monday, December 8, 2014",114.1,114.65,111.62,112.4,57664850
"Tuesday, December 9, 2014",110.19,114.3,109.35,114.12,60208036
"Wednesday, December 10, 2014",114.41,114.85,111.54,111.95,44565318
"Thursday, December 11, 2014",112.26,113.8,111.34,111.62,41471578
"Friday, December 12, 2014",110.46,111.87,109.58,109.73,56028138
"Monday, December 15, 2014",110.7,111.6,106.35,108.23,67218082
"Tuesday, December 16, 2014",106.37,110.16,106.26,106.75,60790733
"Wednesday, December 17, 2014",107.12,109.84,106.82,109.41,53411773
"Thursday, December 18, 2014",111.87,112.65,110.66,112.65,59006218
"Friday, December 19, 2014",112.26,113.24,111.66,111.78,88429770
"Monday, December 22, 2014",112.16,113.49,111.97,112.94,45167549
"Tuesday, December 23, 2014",113.23,113.33,112.46,112.54,26028419
"Wednesday, December 24, 2014",112.58,112.71,112.01,112.01,14479611
"Friday, December 26, 2014",112.1,114.52,112.01,113.99,33720951
"Monday, December 29, 2014",113.79,114.77,113.7,113.91,27598920
"Tuesday, December 30, 2014",113.64,113.92,112.11,112.52,29881477
"Wednesday, December 31, 2014",112.82,113.13,110.21,110.38,41403351
"Friday, January 2, 2015",111.39,111.44,107.35,109.33,53204626
"Monday, January 5, 2015",108.29,108.65,105.41,106.25,64285491
"Tuesday, January 6, 2015",106.54,107.43,104.63,106.26,65797116
"Wednesday, January 7, 2015",107.2,108.2,106.7,107.75,40105934
"Thursday, January 8, 2015",109.23,112.15,108.7,111.89,59364547
"Friday, January 9, 2015",112.67,113.25,110.21,112.01,53699527
"Monday, January 12, 2015",112.6,112.63,108.8,109.25,49650790
"Tuesday, January 13, 2015",111.43,112.8,108.91,110.22,67091928
"Wednesday, January 14, 2015",109.04,110.49,108.5,109.8,48956588
"Thursday, January 15, 2015",110,110.06,106.66,106.82,60013996
"Friday, January 16, 2015",107.03,107.58,105.2,105.99,78513345
"Tuesday, January 20, 2015",107.84,108.97,106.5,108.72,49899907
"Wednesday, January 21, 2015",108.95,111.06,108.27,109.55,48575897
"Thursday, January 22, 2015",110.26,112.47,109.72,112.4,53796409
"Friday, January 23, 2015",112.3,113.75,111.53,112.98,46464828
"Monday, January 26, 2015",113.74,114.36,112.8,113.1,55614979
"Tuesday, January 27, 2015",112.42,112.48,109.03,109.14,95568749
"Wednesday, January 28, 2015",117.63,118.12,115.31,115.31,146477063
"Thursday, January 29, 2015",116.32,119.19,115.56,118.9,84436432
"Friday, January 30, 2015",118.4,120,116.85,117.16,83745461
"Monday, February 2, 2015",118.05,119.17,116.08,118.63,62739100
"Tuesday, February 3, 2015",118.5,119.09,117.61,118.65,51915749
"Wednesday, February 4, 2015",118.5,120.51,118.31,119.56,70149743
"Thursday, February 5, 2015",120.02,120.23,119.25,119.94,42246245
"Friday, February 6, 2015",120.02,120.25,118.45,118.93,43706567
"Monday, February 9, 2015",118.55,119.84,118.43,119.72,38889797
"Tuesday, February 10, 2015",120.17,122.15,120.16,122.02,62008506
"Wednesday, February 11, 2015",122.77,124.92,122.5,124.88,73561797
"Thursday, February 12, 2015",126.06,127.48,125.57,126.46,74474466
"Friday, February 13, 2015",127.28,127.28,125.65,127.08,54272219
"Tuesday, February 17, 2015",127.41,128.88,126.92,127.83,63152405
"Wednesday, February 18, 2015",127.63,128.78,127.45,128.72,44891737
"Thursday, February 19, 2015",128.48,129.03,128.33,128.45,37362381
"Friday, February 20, 2015",128.62,129.5,128.05,129.5,48948419
"Monday, February 23, 2015",130.02,133,129.66,133,70974110
"Tuesday, February 24, 2015",132.94,133.6,131.17,132.17,69228130
"Wednesday, February 25, 2015",131.56,131.6,128.15,128.79,74711746
"Thursday, February 26, 2015",128.79,130.87,126.61,130.42,91287529
"Friday, February 27, 2015",130,130.57,128.24,128.46,62014847
"Monday, March 2, 2015",129.25,130.28,128.3,129.09,48096663
"Tuesday, March 3, 2015",128.96,129.52,128.09,129.36,37816283
"Wednesday, March 4, 2015",129.1,129.56,128.32,128.54,31666340
"Thursday, March 5, 2015",128.58,128.75,125.76,126.41,56517146
"Friday, March 6, 2015",128.4,129.37,126.26,126.6,72842060
"Monday, March 9, 2015",127.96,129.57,125.06,127.14,88528487
"Tuesday, March 10, 2015",126.41,127.22,123.8,124.51,68856582
"Wednesday, March 11, 2015",124.75,124.77,122.11,122.24,68938974
"Thursday, March 12, 2015",122.31,124.9,121.63,124.45,48362719
"Friday, March 13, 2015",124.4,125.4,122.58,123.59,51827283
"Monday, March 16, 2015",123.88,124.95,122.87,124.95,35874300
"Tuesday, March 17, 2015",125.9,127.32,125.65,127.04,51023104
"Wednesday, March 18, 2015",127,129.16,126.37,128.47,65270945
"Thursday, March 19, 2015",128.75,129.25,127.4,127.5,45809490
"Friday, March 20, 2015",128.25,128.4,125.16,125.9,68695136
"Monday, March 23, 2015",127.12,127.85,126.52,127.21,37709674
"Tuesday, March 24, 2015",127.23,128.04,126.56,126.69,32842304
"Wednesday, March 25, 2015",126.54,126.82,123.38,123.38,51655177
"Thursday, March 26, 2015",122.76,124.88,122.6,124.24,47572869
"Friday, March 27, 2015",124.57,124.7,122.91,123.25,39546151
"Monday, March 30, 2015",124.12,126.4,124,126.37,47099670
"Tuesday, March 31, 2015",126.09,126.49,124.36,124.43,42090553
"Wednesday, April 1, 2015",124.82,125.12,123.1,124.25,40621437
"Thursday, April 2, 2015",125.03,125.56,124.19,125.32,32220131
"Monday, April 6, 2015",124.47,127.51,124.33,127.35,37193975
"Tuesday, April 7, 2015",127.64,128.12,125.98,126.01,35012268
"Wednesday, April 8, 2015",125.85,126.4,124.97,125.6,37329243
"Thursday, April 9, 2015",125.85,126.58,124.66,126.56,32483974
"Friday, April 10, 2015",125.95,127.21,125.26,127.1,40187953
"Monday, April 13, 2015",128.37,128.57,126.61,126.85,36365123
"Tuesday, April 14, 2015",127,127.29,125.91,126.3,25524593
"Wednesday, April 15, 2015",126.41,127.13,126.01,126.78,28970419
"Thursday, April 16, 2015",126.28,127.1,126.11,126.17,28368987
"Friday, April 17, 2015",125.55,126.14,124.46,124.75,51957046
"Monday, April 20, 2015",125.55,128.12,125.17,127.6,47054310
"Tuesday, April 21, 2015",128.1,128.2,126.67,126.91,32435057
"Wednesday, April 22, 2015",126.99,128.87,126.32,128.62,37654505
"Thursday, April 23, 2015",128.3,130.42,128.14,129.67,45770902
"Friday, April 24, 2015",130.49,130.63,129.23,130.28,44525905
"Monday, April 27, 2015",132.31,133.13,131.15,132.65,96954207
"Tuesday, April 28, 2015",134.46,134.54,129.57,130.56,118923970
"Wednesday, April 29, 2015",130.16,131.59,128.3,128.64,63386083
"Thursday, April 30, 2015",127.5,127.88,124.58,125.15,83195423
"Friday, May 1, 2015",126.1,130.13,125.3,128.95,58512638
"Monday, May 4, 2015",129.5,130.57,128.26,128.7,50988278
"Tuesday, May 5, 2015",128.15,128.45,125.78,125.8,49271416
"Wednesday, May 6, 2015",126.56,126.75,123.36,125.01,72141010
"Thursday, May 7, 2015",124.77,126.08,124.02,125.26,43940895
"Friday, May 8, 2015",126.68,127.62,126.11,127.62,55550382
"Monday, May 11, 2015",127.39,127.56,125.63,126.32,42035757
"Tuesday, May 12, 2015",125.6,126.88,124.82,125.87,48160032
"Wednesday, May 13, 2015",126.15,127.19,125.87,126.01,34694235
"Thursday, May 14, 2015",127.41,128.95,127.16,128.95,45203456
"Friday, May 15, 2015",129.07,129.49,128.21,128.77,38208034
"Monday, May 18, 2015",128.38,130.72,128.36,130.19,50882918
"Tuesday, May 19, 2015",130.69,130.88,129.64,130.07,44633240
"Wednesday, May 20, 2015",130,130.98,129.34,130.06,36454932
"Thursday, May 21, 2015",130.07,131.63,129.83,131.39,39730364
"Friday, May 22, 2015",131.6,132.97,131.4,132.54,45595972
"Tuesday, May 26, 2015",132.6,132.91,129.12,129.62,70697560
"Wednesday, May 27, 2015",130.34,132.26,130.05,132.04,45833246
"Thursday, May 28, 2015",131.86,131.95,131.1,131.78,30733309
"Friday, May 29, 2015",131.23,131.45,129.9,130.28,50884452
"Monday, June 1, 2015",131.2,131.39,130.05,130.54,32112797
"Tuesday, June 2, 2015",129.86,130.66,129.32,129.96,33667627
"Wednesday, June 3, 2015",130.66,130.94,129.9,130.12,30983542
"Thursday, June 4, 2015",129.58,130.58,128.91,129.36,38450118
"Friday, June 5, 2015",129.5,129.69,128.36,128.65,35626800
"Monday, June 8, 2015",128.9,129.21,126.83,127.8,52674786
"Tuesday, June 9, 2015",126.7,128.08,125.62,127.42,56075420
"Wednesday, June 10, 2015",127.92,129.34,127.85,128.88,39087250
"Thursday, June 11, 2015",129.18,130.18,128.48,128.59,35390887
"Friday, June 12, 2015",128.19,128.33,127.11,127.17,36886246
"Monday, June 15, 2015",126.1,127.24,125.71,126.92,43988946
"Tuesday, June 16, 2015",127.03,127.85,126.37,127.6,31494131
"Wednesday, June 17, 2015",127.72,127.88,126.74,127.3,32918071
"Thursday, June 18, 2015",127.23,128.31,127.22,127.88,35407220
"Friday, June 19, 2015",127.71,127.82,126.4,126.6,54716887
"Monday, June 22, 2015",127.49,128.06,127.08,127.61,34039345
"Tuesday, June 23, 2015",127.48,127.61,126.88,127.03,30268863
"Wednesday, June 24, 2015",127.21,129.8,127.12,128.11,55280855
"Thursday, June 25, 2015",128.86,129.2,127.5,127.5,31938100
"Friday, June 26, 2015",127.67,127.99,126.51,126.75,44066841
"Monday, June 29, 2015",125.46,126.47,124.48,124.53,49161427
"Tuesday, June 30, 2015",125.57,126.12,124.86,125.43,44370682
"Wednesday, July 1, 2015",126.9,126.94,125.99,126.6,30238811
"Thursday, July 2, 2015",126.43,126.69,125.77,126.44,27210952
"Monday, July 6, 2015",124.94,126.23,124.85,126,28060431
"Tuesday, July 7, 2015",125.89,126.15,123.77,125.69,46946811
"Wednesday, July 8, 2015",124.48,124.64,122.54,122.57,60761614
"Thursday, July 9, 2015",123.85,124.06,119.22,120.07,78595038
"Friday, July 10, 2015",121.94,123.85,121.21,123.28,61354474
"Monday, July 13, 2015",125.03,125.76,124.32,125.66,41440538
"Tuesday, July 14, 2015",126.04,126.37,125.04,125.61,31768139
"Wednesday, July 15, 2015",125.72,127.15,125.58,126.82,33649200
"Thursday, July 16, 2015",127.74,128.57,127.35,128.51,36222447
"Friday, July 17, 2015",129.08,129.62,128.31,129.62,46164710
"Monday, July 20, 2015",130.97,132.97,130.7,132.07,58900203
"Tuesday, July 21, 2015",132.85,132.92,130.32,130.75,76756427
"Wednesday, July 22, 2015",121.99,125.5,121.99,125.22,115450607
"Thursday, July 23, 2015",126.2,127.09,125.06,125.16,50999452
"Friday, July 24, 2015",125.32,125.74,123.9,124.5,42162332
"Monday, July 27, 2015",123.09,123.61,122.12,122.77,44455540
"Tuesday, July 28, 2015",123.38,123.91,122.55,123.38,33618097
"Wednesday, July 29, 2015",123.15,123.5,122.27,122.99,37011653
"Thursday, July 30, 2015",122.32,122.57,121.71,122.37,33628268
"Friday, July 31, 2015",122.6,122.64,120.91,121.3,42884953
"Monday, August 3, 2015",121.5,122.57,117.52,118.44,69975968
"Tuesday, August 4, 2015",117.42,117.7,113.25,114.64,124138623
"Wednesday, August 5, 2015",112.95,117.44,112.1,115.4,99312613
"Thursday, August 6, 2015",115.97,116.5,114.12,115.13,52903040
"Friday, August 7, 2015",114.58,116.25,114.5,115.52,38670405
"Monday, August 10, 2015",116.53,119.99,116.53,119.72,54951597
"Tuesday, August 11, 2015",117.81,118.18,113.33,113.49,97082814
"Wednesday, August 12, 2015",112.53,115.42,109.63,115.24,101685610
"Thursday, August 13, 2015",116.04,116.4,114.54,115.15,48535789
"Friday, August 14, 2015",114.32,116.31,114.01,115.96,42929516
"Monday, August 17, 2015",116.04,117.65,115.5,117.16,40884745
"Tuesday, August 18, 2015",116.43,117.44,116.01,116.5,34560708
"Wednesday, August 19, 2015",116.1,116.52,114.68,115.01,48286510
"Thursday, August 20, 2015",114.08,114.35,111.63,112.65,68501622
"Friday, August 21, 2015",110.43,111.9,105.65,105.76,128275471
"Monday, August 24, 2015",94.87,108.8,92,103.12,162206292
"Tuesday, August 25, 2015",111.11,111.11,103.5,103.74,103601599
"Wednesday, August 26, 2015",107.09,109.89,105.05,109.69,96774611
"Thursday, August 27, 2015",112.23,113.24,110.02,112.92,84616056
"Friday, August 28, 2015",112.17,113.31,111.54,113.29,53164407
"Monday, August 31, 2015",112.03,114.53,112,112.76,56229271
"Tuesday, September 1, 2015",110.15,111.88,107.36,107.72,76845860
"Wednesday, September 2, 2015",110.23,112.34,109.13,112.34,61888812
"Thursday, September 3, 2015",112.49,112.78,110.04,110.37,53233940
"Friday, September 4, 2015",108.97,110.45,108.51,109.27,49996311
"Tuesday, September 8, 2015",111.65,112.56,110.32,112.31,54843626
"Wednesday, September 9, 2015",113.76,114.02,109.77,110.15,85010804
"Thursday, September 10, 2015",110.27,113.28,109.9,112.57,62892831
"Friday, September 11, 2015",111.79,114.21,111.76,114.21,49915473
"Monday, September 14, 2015",116.58,116.89,114.86,115.31,58363431
"Tuesday, September 15, 2015",115.93,116.53,114.42,116.28,43341155
"Wednesday, September 16, 2015",116.25,116.54,115.44,116.41,37173489
"Thursday, September 17, 2015",115.66,116.49,113.72,113.92,64112641
"Friday, September 18, 2015",112.21,114.3,111.87,113.45,74285291
"Monday, September 21, 2015",113.67,115.37,113.66,115.21,50221965
"Tuesday, September 22, 2015",113.38,114.18,112.52,113.4,50346159
"Wednesday, September 23, 2015",113.63,114.72,113.3,114.32,35756716
"Thursday, September 24, 2015",113.25,115.5,112.37,115,50219475
"Friday, September 25, 2015",116.44,116.69,114.02,114.71,56151926
"Monday, September 28, 2015",113.85,114.57,112.44,112.44,52109011
"Tuesday, September 29, 2015",112.83,113.51,107.86,109.06,73365384
"Wednesday, September 30, 2015",110.17,111.54,108.73,110.3,66473033
"Thursday, October 1, 2015",109.07,109.62,107.31,109.58,63929100
"Friday, October 2, 2015",108.01,111.01,107.55,110.38,58019758
"Monday, October 5, 2015",109.88,111.37,109.07,110.78,52064743
"Tuesday, October 6, 2015",110.63,111.74,109.77,111.31,48856977
"Wednesday, October 7, 2015",111.74,111.77,109.41,110.78,46765550
"Thursday, October 8, 2015",110.19,110.19,108.21,109.5,61979577
"Friday, October 9, 2015",110,112.28,109.49,112.12,52766140
"Monday, October 12, 2015",112.73,112.75,111.44,111.6,30467204
"Tuesday, October 13, 2015",110.82,112.45,110.68,111.79,33049256
"Wednesday, October 14, 2015",111.29,111.52,109.56,110.21,44462449
"Thursday, October 15, 2015",110.93,112.1,110.49,111.86,37673452
"Friday, October 16, 2015",111.78,112,110.53,111.04,39232609
"Monday, October 19, 2015",110.8,111.75,110.11,111.73,29759153
"Tuesday, October 20, 2015",111.34,114.17,110.82,113.77,48967763
"Wednesday, October 21, 2015",114,115.58,113.7,113.76,42326974
"Thursday, October 22, 2015",114.33,115.5,114.1,115.5,41654089
"Friday, October 23, 2015",116.7,119.23,116.33,119.08,59366914
"Monday, October 26, 2015",118.08,118.13,114.92,115.28,66333781
"Tuesday, October 27, 2015",115.4,116.54,113.99,114.55,69884400
"Wednesday, October 28, 2015",116.93,119.3,116.06,119.27,85551352
"Thursday, October 29, 2015",118.7,120.69,118.27,120.53,51227334
"Friday, October 30, 2015",120.99,121.22,119.45,119.5,49365254
"Monday, November 2, 2015",119.87,121.36,119.61,121.18,32203267
"Tuesday, November 3, 2015",120.79,123.49,120.7,122.57,45518976
"Wednesday, November 4, 2015",123.13,123.82,121.62,122,44886050
"Thursday, November 5, 2015",121.85,122.69,120.18,120.92,39552680
"Friday, November 6, 2015",121.11,121.81,120.62,121.06,33042283
"Monday, November 9, 2015",120.96,121.81,120.05,120.57,33871405
"Tuesday, November 10, 2015",116.9,118.07,116.06,116.77,59127931
"Wednesday, November 11, 2015",116.37,117.42,115.21,116.11,45217971
"Thursday, November 12, 2015",116.26,116.82,115.65,115.72,32525579
"Friday, November 13, 2015",115.2,115.57,112.27,112.34,45812403
"Monday, November 16, 2015",111.38,114.24,111,114.18,38106701
"Tuesday, November 17, 2015",114.92,115.05,113.32,113.69,27616939
"Wednesday, November 18, 2015",115.76,117.49,115.5,117.29,46674697
"Thursday, November 19, 2015",117.64,119.75,116.76,118.78,43295820
"Friday, November 20, 2015",119.2,119.92,118.85,119.3,34287096
"Monday, November 23, 2015",119.27,119.73,117.34,117.75,32482528
"Tuesday, November 24, 2015",117.33,119.35,117.12,118.88,42803172
"Wednesday, November 25, 2015",119.21,119.23,117.92,118.03,21388308
"Friday, November 27, 2015",118.29,118.41,117.6,117.81,13046445
"Monday, November 30, 2015",117.99,119.41,117.75,118.3,39180322
"Tuesday, December 1, 2015",118.75,118.81,116.86,117.34,34852374
"Wednesday, December 2, 2015",117.05,118.11,116.08,116.28,33386563
"Thursday, December 3, 2015",116.55,116.79,114.22,115.2,41569509
"Friday, December 4, 2015",115.29,119.25,115.11,119.03,57776977
"Monday, December 7, 2015",118.98,119.86,117.81,118.28,32084249
"Tuesday, December 8, 2015",117.52,118.6,116.86,118.23,34309450
"Wednesday, December 9, 2015",117.64,117.69,115.08,115.62,46361357
"Thursday, December 10, 2015",116.04,116.94,115.51,116.17,29212727
"Friday, December 11, 2015",115.19,115.39,112.85,113.18,46886161
"Monday, December 14, 2015",112.18,112.68,109.79,112.48,65003609
"Tuesday, December 15, 2015",111.94,112.8,110.35,110.49,53323105
"Wednesday, December 16, 2015",111.07,111.99,108.8,111.34,56238467
"Thursday, December 17, 2015",112.02,112.25,108.98,108.98,44772827
"Friday, December 18, 2015",108.91,109.52,105.81,106.03,96453327
"Monday, December 21, 2015",107.28,107.37,105.57,107.33,47590610
"Tuesday, December 22, 2015",107.4,107.72,106.45,107.23,32789367
"Wednesday, December 23, 2015",107.27,108.85,107.2,108.61,32657354
"Thursday, December 24, 2015",109,109,107.95,108.03,13596680
"Monday, December 28, 2015",107.59,107.69,106.18,106.82,26704210
"Tuesday, December 29, 2015",106.96,109.43,106.86,108.74,30931243
"Wednesday, December 30, 2015",108.58,108.7,107.18,107.32,25213777
"Thursday, December 31, 2015",107.01,107.03,104.82,105.26,40912316
"Monday, January 4, 2016",102.61,105.37,102,105.35,67649387
"Tuesday, January 5, 2016",105.75,105.85,102.41,102.71,55790992
"Wednesday, January 6, 2016",100.56,102.37,99.87,100.7,68457388
"Thursday, January 7, 2016",98.68,100.13,96.43,96.45,81094428
"Friday, January 8, 2016",98.55,99.11,96.76,96.96,70798016
"Monday, January 11, 2016",98.97,99.06,97.34,98.53,49739377
"Tuesday, January 12, 2016",100.55,100.69,98.84,99.96,49154227
"Wednesday, January 13, 2016",100.32,101.19,97.3,97.39,62439631
"Thursday, January 14, 2016",97.96,100.48,95.74,99.52,63170127
"Friday, January 15, 2016",96.2,97.71,95.36,97.13,79833891
"Tuesday, January 19, 2016",98.41,98.65,95.5,96.66,53087747
"Wednesday, January 20, 2016",95.1,98.19,93.42,96.79,72334416
"Thursday, January 21, 2016",97.06,97.88,94.94,96.3,52161463
"Friday, January 22, 2016",98.63,101.46,98.37,101.42,65800467
"Monday, January 25, 2016",101.52,101.53,99.21,99.44,51794525
"Tuesday, January 26, 2016",99.93,100.88,98.07,99.99,75077002
"Wednesday, January 27, 2016",96.04,96.63,93.34,93.42,133369674
"Thursday, January 28, 2016",93.79,94.52,92.39,94.09,55678825
"Friday, January 29, 2016",94.79,97.34,94.35,97.34,64416504
"Monday, February 1, 2016",96.47,96.71,95.4,96.43,40943541
"Tuesday, February 2, 2016",95.42,96.04,94.28,94.48,37357215
"Wednesday, February 3, 2016",95,96.84,94.08,96.35,45964294
"Thursday, February 4, 2016",95.86,97.33,95.19,96.6,46471652
"Friday, February 5, 2016",96.52,96.92,93.69,94.02,46418064
"Monday, February 8, 2016",93.13,95.7,93.04,95.01,54021375
"Tuesday, February 9, 2016",94.29,95.94,93.93,94.99,44331195
"Wednesday, February 10, 2016",95.92,96.35,94.1,94.27,42343601
"Thursday, February 11, 2016",93.79,94.72,92.59,93.7,50074711
"Friday, February 12, 2016",94.19,94.5,93.01,93.99,40351381
"Tuesday, February 16, 2016",95.02,96.85,94.61,96.64,49057916
"Wednesday, February 17, 2016",96.67,98.21,96.15,98.12,44863243
"Thursday, February 18, 2016",98.84,98.89,96.09,96.26,39020983
"Friday, February 19, 2016",96,96.76,95.8,96.04,35374173
"Monday, February 22, 2016",96.31,96.9,95.92,96.88,34280758
"Tuesday, February 23, 2016",96.4,96.5,94.55,94.69,31942633
"Wednesday, February 24, 2016",93.98,96.38,93.32,96.1,36255745
"Thursday, February 25, 2016",96.05,96.76,95.25,96.76,27582659
"Friday, February 26, 2016",97.2,98.02,96.58,96.91,28991131
"Monday, February 29, 2016",96.86,98.23,96.65,96.69,35216277
"Tuesday, March 1, 2016",97.65,100.77,97.42,100.53,50407147
"Wednesday, March 2, 2016",100.51,100.89,99.64,100.75,33169560
"Thursday, March 3, 2016",100.58,101.71,100.45,101.5,36955742
"Friday, March 4, 2016",102.37,103.75,101.37,103.01,46055100
"Monday, March 7, 2016",102.39,102.83,100.96,101.87,35915810
"Tuesday, March 8, 2016",100.78,101.76,100.4,101.03,31561889
"Wednesday, March 9, 2016",101.31,101.58,100.27,101.12,27201683
"Thursday, March 10, 2016",101.41,102.24,100.15,101.17,33513577
"Friday, March 11, 2016",102.24,102.28,101.5,102.26,27408237
"Monday, March 14, 2016",101.91,102.91,101.78,102.52,25076062
"Tuesday, March 15, 2016",103.96,105.18,103.85,104.58,40067734
"Wednesday, March 16, 2016",104.61,106.31,104.59,105.97,38303493
"Thursday, March 17, 2016",105.52,106.47,104.96,105.8,14894744
"Friday, March 18, 2016",106.34,106.5,105.19,105.92,44205171
"Monday, March 21, 2016",105.93,107.65,105.14,105.91,35502678
"Tuesday, March 22, 2016",105.25,107.29,105.21,106.72,32444375
"Wednesday, March 23, 2016",106.48,107.07,105.9,106.13,25703495
"Thursday, March 24, 2016",105.47,106.25,104.89,105.67,26132955
"Monday, March 28, 2016",106,106.19,105.06,105.19,19411372
"Tuesday, March 29, 2016",104.89,107.79,104.88,107.68,31190083
"Wednesday, March 30, 2016",108.65,110.42,108.6,109.56,45601149
"Thursday, March 31, 2016",109.72,109.9,108.88,108.99,25888449
"Friday, April 1, 2016",108.78,110,108.2,109.99,25873950
"Monday, April 4, 2016",110.42,112.19,110.27,111.12,37356204
"Tuesday, April 5, 2016",109.51,110.73,109.42,109.81,26578652
"Wednesday, April 6, 2016",110.23,110.98,109.2,110.96,26404077
"Thursday, April 7, 2016",109.95,110.42,108.12,108.54,31801870
"Friday, April 8, 2016",108.91,109.77,108.17,108.66,23581740
"Monday, April 11, 2016",108.97,110.61,108.83,109.02,29407518
"Tuesday, April 12, 2016",109.34,110.5,108.66,110.44,27232325
"Wednesday, April 13, 2016",110.8,112.34,110.8,112.04,33257316
"Thursday, April 14, 2016",111.62,112.39,111.33,112.1,25473923
"Friday, April 15, 2016",112.11,112.3,109.73,109.85,46938969
"Monday, April 18, 2016",108.89,108.95,106.94,107.48,60821461
"Tuesday, April 19, 2016",107.88,108,106.23,106.91,32384879
"Wednesday, April 20, 2016",106.64,108.09,106.06,107.13,30611030
"Thursday, April 21, 2016",106.93,106.93,105.52,105.97,31552525
"Friday, April 22, 2016",105.01,106.48,104.62,105.68,33683121
"Monday, April 25, 2016",105,105.65,104.51,105.08,28031588
"Tuesday, April 26, 2016",103.91,105.3,103.91,104.35,56016165
"Wednesday, April 27, 2016",96,98.71,95.68,97.82,114602142
"Thursday, April 28, 2016",97.61,97.88,94.25,94.83,82242690
"Friday, April 29, 2016",93.99,94.72,92.51,93.74,68531478
"Monday, May 2, 2016",93.97,94.08,92.4,93.64,48160104
"Tuesday, May 3, 2016",94.2,95.74,93.68,95.18,56831277
"Wednesday, May 4, 2016",95.2,95.9,93.82,94.19,41025475
"Thursday, May 5, 2016",94,94.07,92.68,93.24,35890500
"Friday, May 6, 2016",93.37,93.45,91.85,92.72,43699886
"Monday, May 9, 2016",93,93.77,92.59,92.79,32936436
"Tuesday, May 10, 2016",93.33,93.57,92.11,93.42,33686836
"Wednesday, May 11, 2016",93.48,93.57,92.46,92.51,28719109
"Thursday, May 12, 2016",92.72,92.78,89.47,90.34,76314690
"Friday, May 13, 2016",90,91.67,90,90.52,44392765
"Monday, May 16, 2016",92.39,94.39,91.65,93.88,61259756
"Tuesday, May 17, 2016",94.55,94.7,93.01,93.49,46916939
"Wednesday, May 18, 2016",94.16,95.21,93.89,94.56,42062391
"Thursday, May 19, 2016",94.64,94.64,93.57,94.2,30442100
"Friday, May 20, 2016",94.64,95.43,94.52,95.22,32025968
"Monday, May 23, 2016",95.87,97.19,95.67,96.43,38018643
"Tuesday, May 24, 2016",97.22,98.09,96.84,97.9,35140174
"Wednesday, May 25, 2016",98.67,99.74,98.11,99.62,38642108
"Thursday, May 26, 2016",99.68,100.73,98.64,100.41,56331159
"Friday, May 27, 2016",99.44,100.47,99.25,100.35,36341240
"Tuesday, May 31, 2016",99.6,100.4,98.82,99.86,42307212
"Wednesday, June 1, 2016",99.02,99.54,98.33,98.46,29173285
"Thursday, June 2, 2016",97.6,97.84,96.63,97.72,40191600
"Friday, June 3, 2016",97.79,98.27,97.45,97.92,28504888
"Monday, June 6, 2016",97.99,101.89,97.55,98.63,23292504
"Tuesday, June 7, 2016",99.25,99.87,98.96,99.03,22409450
"Wednesday, June 8, 2016",99.02,99.56,98.68,98.94,20848131
"Thursday, June 9, 2016",98.5,99.99,98.46,99.65,26601354
"Friday, June 10, 2016",98.53,99.35,98.48,98.83,31712936
"Monday, June 13, 2016",98.69,99.12,97.1,97.34,38020494
"Tuesday, June 14, 2016",97.32,98.48,96.75,97.46,31931944
"Wednesday, June 15, 2016",97.82,98.41,97.03,97.14,29445227
"Thursday, June 16, 2016",96.45,97.75,96.07,97.55,31326815
"Friday, June 17, 2016",96.62,96.65,95.3,95.33,61008219
"Monday, June 20, 2016",96,96.57,95.03,95.1,34411901
"Tuesday, June 21, 2016",94.94,96.35,94.68,95.91,35546358
"Wednesday, June 22, 2016",96.25,96.89,95.35,95.55,29219122
"Thursday, June 23, 2016",95.94,96.29,95.25,96.1,32240187
"Friday, June 24, 2016",92.91,94.66,92.65,93.4,75311356
"Monday, June 27, 2016",93,93.05,91.5,92.04,46622188
"Tuesday, June 28, 2016",92.9,93.66,92.14,93.59,40444914
"Wednesday, June 29, 2016",93.97,94.55,93.63,94.4,36531006
"Thursday, June 30, 2016",94.44,95.77,94.3,95.6,35836356
"Friday, July 1, 2016",95.49,96.47,95.33,95.89,26026540
"Tuesday, July 5, 2016",95.39,95.4,94.46,94.99,27705210
"Wednesday, July 6, 2016",94.6,95.66,94.37,95.53,30949090
"Thursday, July 7, 2016",95.7,96.5,95.62,95.94,25139558
"Friday, July 8, 2016",96.49,96.89,96.05,96.68,28912103
"Monday, July 11, 2016",96.75,97.65,96.73,96.98,23794945
"Tuesday, July 12, 2016",97.17,97.7,97.12,97.42,24167463
"Wednesday, July 13, 2016",97.41,97.67,96.84,96.87,25892171
"Thursday, July 14, 2016",97.39,98.99,97.32,98.79,38918997
"Friday, July 15, 2016",98.92,99.3,98.5,98.78,30136990
"Monday, July 18, 2016",98.7,100.13,98.6,99.83,36493867
"Tuesday, July 19, 2016",99.56,100,99.34,99.87,23779924
"Wednesday, July 20, 2016",100,100.46,99.74,99.96,26275968
